Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Months Code,Months,Unit,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023,Y2024
"10","'036","Australia","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7011","November","","64.600914","69.052836","71.070614","73.376645","74.689802","77.348144","84.330296","85.451283","89.614952","91.504616","93.490366","97.045498","96.885357","97.397808","99.799925","100.120207","101.849730","101.497420","103.066803","105.629060","108.415515","110.241123","120.330012","125.838865",
"10","'036","Australia","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7012","December","","64.761055","69.661372","71.390896","73.793012","75.042113","77.828568","84.458409","85.419255","90.223488","91.953011","94.162958","96.565075","96.853329","97.910260","99.831953","100.216291","102.041900","101.849730","103.387085","106.077455","108.479571","110.497349","120.682322","126.063063",
"10","'036","Australia","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7001","January","","64.361335","68.138191","70.243324","72.379414","74.051137","75.877649","78.044698","80.428451","83.121782","85.846072","87.858331","90.427831","92.718711","94.854801","97.517175","99.065066","100.612958","102.315639","104.265982","105.968663","108.042838","109.064447","113.460459","122.035779","126.803285"
"10","'036","Australia","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7002","February","","64.547082","68.385854","70.460028","72.688992","74.267842","76.063396","78.261402","80.428451","83.493276","85.877029","88.136951","90.861241","92.749668","94.978632","97.702922","99.126982","100.551042","102.470428","104.420772","105.968663","108.166669","109.281151","114.265363","122.593020","127.205737"
"10","'036","Australia","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7003","March","","64.732829","68.633516","70.676733","72.998571","74.484547","76.249143","78.478107","80.428451","83.864770","85.907987","88.415572","91.294650","92.780626","95.102464","97.888669","99.188898","100.489127","102.625217","104.575561","105.968663","108.290501","109.497856","115.070266","123.150261","127.608189"
"10","'036","Australia","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7004","April","","64.887618","68.819263","70.831522","72.998571","74.608378","76.403932","78.911517","80.768987","84.267222","86.031819","88.601319","91.573271","92.935415","95.226295","98.043458","99.405603","100.612958","102.687133","104.699392","106.185368","107.609428","109.776477","115.751339","123.490797",
"10","'036","Australia","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7005","May","","65.042408","69.005010","70.986312","72.998571","74.732209","76.558722","79.344927","81.109523","84.669674","86.155650","88.787066","91.851891","93.090205","95.350126","98.198247","99.622307","100.736789","102.749049","104.823223","106.402073","106.928356","110.055097","116.432411","123.831333",
"10","'036","Australia","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7006","June","","65.197197","69.190757","71.141101","72.998571","74.856041","76.713511","79.778336","81.450059","85.072126","86.279481","88.972813","92.130512","93.244994","95.473958","98.353036","99.839012","100.860621","102.810964","104.947055","106.618778","106.247284","110.333718","117.113483","124.171869",
"10","'036","Australia","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7007","July","","66.033058","69.252673","71.295890","73.153360","74.948914","76.961173","80.025999","81.635806","85.412662","86.558102","89.189518","92.316259","93.678403","95.845452","98.507825","99.993801","101.108283","103.027669","105.101844","106.804525","106.804525","110.612338","117.825513","124.667194",
"10","'036","Australia","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7008","August","","66.868920","69.314589","71.450679","73.308149","75.041788","77.208836","80.273662","81.821553","85.753198","86.836722","89.406222","92.502006","94.111813","96.216946","98.662615","100.148591","101.355946","103.244374","105.256633","106.990272","107.361766","110.890959","118.537544","125.162520",
"10","'036","Australia","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7009","September","","67.704781","69.376504","71.605468","73.462938","75.134661","77.456499","80.521324","82.007300","86.093734","87.115343","89.622927","92.687753","94.545223","96.588440","98.817404","100.303380","101.603609","103.461079","105.411422","107.176019","107.919007","111.169579","119.249574","125.657845",
"10","'036","Australia","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7010","October","","67.766697","69.593209","71.760257","73.586770","75.320408","77.580330","80.490366","82.254963","86.000861","87.270132","89.746759","92.687753","94.607138","96.836102","98.879319","100.427211","101.789356","103.677784","105.597169","107.423681","108.228585","111.664905","119.992562","125.905508",
"10","'036","Australia","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7011","November","","67.828613","69.809914","71.915047","73.710601","75.506155","77.704161","80.459409","82.502626","85.907987","87.424921","89.870590","92.687753","94.669054","97.083765","98.941235","100.551042","101.975103","103.894488","105.782916","107.671344","108.538163","112.160230","120.735550","126.153170",
"10","'036","Australia","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7012","December","","67.890528","70.026619","72.069836","73.834432","75.691902","77.827993","80.428451","82.750288","85.815114","87.579710","89.994421","92.687753","94.730970","97.331428","99.003151","100.674874","102.160850","104.111193","105.968663","107.919007","108.847742","112.655555","121.478538","126.400833",
"10","'036","Australia","23014","Food price inflation","6121","Value","7001","January","%",,"4.605937","6.604697","2.937127","3.343736","1.380500","3.872340","7.169193","2.675841","5.658972","1.515152","3.054495","0.842034","0.734803","1.458886","1.928105","0.256492","1.822833","0.031407","1.789639","2.806909","1.740174","2.683574","8.788053","4.223865"
"10","'036","Australia","23014","Food price inflation","6121","Value","7002","February","%",,"5.677749","5.663117","3.389831","3.322995","1.072041","4.030547","5.831974","4.238921","5.693161","1.119272","3.701141","-0.833889","1.177262","1.828457","1.893568","0.128164","1.824000","0.251414","2.068966","3.009828","1.222421","3.505155","8.366534","3.991597"
"10","'036","Australia","23014","Food price inflation","6121","Value","7003","March","%",,"6.748466","4.741379","3.840878","3.302510","0.767263","4.187817","4.506699","5.827506","5.726872","0.729167","4.343330","-2.477701","1.626016","2.200000","1.859100","0.000000","1.825168","0.471698","2.347418","3.211009","0.711111","4.324801","7.952623","3.761755"
"10","'036","Australia","23014","Food price inflation","6121","Value","7004","April","%",,"6.727829","4.250239","4.031150","2.994276","1.111586","5.581395","3.684421","5.175744","5.435182","0.940439","4.934438","-2.729365","1.453685","2.299234","1.661238","-0.032041","1.858974","0.409062","2.350360","3.521127","0.709849","4.845815","7.815126",
"10","'036","Australia","23014","Food price inflation","6121","Value","7005","May","%",,"6.707317","3.761905","4.222120","2.686041","1.457976","6.973795","2.884235","4.531490","5.143277","1.153040","5.526770","-2.978723","1.282051","2.398401","1.463891","-0.064123","1.892846","0.346348","2.353310","3.832005","0.708592","5.364996","7.679466",
"10","'036","Australia","23014","Food price inflation","6121","Value","7006","June","%",,"6.686930","3.276353","4.413793","2.377807","1.806452","8.365019","2.105263","3.894616","4.851158","1.366982","6.120332","-3.225806","1.111111","2.497502","1.267057","-0.096246","1.926782","0.283554","2.356268","4.143646","0.707339","5.882353","7.545605",
"10","'036","Australia","23014","Food price inflation","6121","Value","7007","July","%",,"6.297229","3.459716","3.939533","2.247686","2.284483","8.933839","1.972921","3.717754","4.059985","1.476274","6.200208","-2.511416","0.535296","2.828619","0.906149","0.449006","1.053640","0.726698","2.321205","3.893317","0.914724","6.929825","6.617446",
"10","'036","Australia","23014","Food price inflation","6121","Value","7008","August","%",,"5.911824","3.642384","3.468736","2.117336","2.764579","9.499790","1.842610","3.543159","3.276301","1.586183","6.280361","-1.795625","-0.033245","3.159295","0.548034","0.993908","0.190476","1.172370","2.286251","3.643601","1.122600","7.975460","5.708874",
"10","'036","Australia","23014","Food price inflation","6121","Value","7009","September","%",,"5.530643","3.824363","3.001364","1.986755","3.246753","10.062893","1.714286","3.370787","2.500000","1.696713","6.360792","-1.078431","-0.594648","3.489531","0.192678","1.538462","-0.662879","1.620591","2.251407","3.394495","1.330967","9.019264","4.819277",
"10","'036","Australia","23014","Food price inflation","6121","Value","7010","October","%",,"6.212724","3.369209","3.123585","1.887621","3.403705","9.541667","1.521491","4.121394","2.302987","1.934576","5.072464","-0.623974","-0.033047","2.975207","0.256822","1.633045","-0.504096","1.583281","2.369077","3.014616","1.507538","9.085614","4.698345",
"10","'036","Australia","23014","Food price inflation","6121","Value","7011","November","%",,"6.891423","2.922078","3.244705","1.789612","3.559177","9.026915","1.329282","4.872564","2.108649","2.170109","3.802672","-0.165017","0.528926","2.466294","0.320924","1.727447","-0.345912","1.546229","2.486016","2.637962","1.683900","9.151656","4.578121",
"10","'036","Australia","23014","Food price inflation","6121","Value","7012","December","%",,"7.566766","2.482759","3.364738","1.692708","3.713188","8.518519","1.137656","5.624297","1.916933","2.403344","2.551020","0.298507","1.091270","1.962709","0.384986","1.821668","-0.188324","1.509434","2.602230","2.264493","1.860053","9.217391","4.458599",
"11","'040","Austria","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7001","January","","69.372870","70.861379","74.179770","74.110636","75.769832","76.599424","78.060654","80.290957","86.366619","88.827640","87.366410","89.750529","92.983988","96.567021","99.188752","99.800491","100.500494","102.300499","104.300515","105.500522","106.800524","105.610244","110.804191","129.632247","136.711536"
"11","'040","Austria","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7002","February","","69.856740","71.068780","73.419300","73.626701","75.355030","77.445399","78.599007","80.060237","86.828058","88.750737","86.751155","90.449656","93.508338","96.567021","99.188752","99.800491","100.900493","103.200502","104.400520","105.500522","107.449767","109.181083","113.833993","132.229220","137.148593"
"11","'040","Austria","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7003","March","","69.372870","71.345314","73.211900","74.179770","75.562420","77.829935","77.906849","80.290957","86.520435","87.827849","87.520227","91.410958","94.032689","96.479633","98.839189","100.200489","100.900493","102.500499","104.300515","105.900521","107.882596","109.181083","115.565308","132.337427","136.798947"
"11","'040","Austria","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7004","April","","69.169127","71.690972","73.004510","73.972369","75.424164","77.291582","77.906849","81.060029","86.674241","87.443313","87.981666","91.760521","93.333551","97.003972","99.013976","100.300495","101.200497","102.300499","104.400520","105.700522","108.423632","108.640046","117.729453","133.311292",
"11","'040","Austria","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7005","May","","69.321937","72.244040","72.797098","73.972369","75.700698","77.214679","78.291385","81.367651","86.981874","87.058777","87.058777","91.148783","93.333551","97.703099","99.625704","100.700493","100.800498","102.900508","104.900513","105.900521","107.233353","109.181083","119.027939","133.635914",
"11","'040","Austria","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7006","June","","69.245532","71.967506","71.898372","73.557568","75.769832","77.214679","77.983751","80.675493","86.135899","86.443522","86.981874","90.799219","93.508338","97.615711","99.276140","100.300495","100.400489","102.700509","104.800508","105.700522","108.748254","108.748254","121.083876","134.501571",
"11","'040","Austria","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7007","July","","69.449275","71.414448","71.552704","73.211900","75.285897","76.368705","77.906849","80.675493","86.366619","86.058986","86.751155","90.886607","93.683115","97.266159","99.101364","100.000490","100.500494","102.700509","104.800508","106.000515","108.748254","108.856461","122.165949","135.042608",
"11","'040","Austria","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7008","August","","68.710718","71.137903","71.829250","73.281033","74.871095","75.830352","78.214471","81.213845","86.443522","85.905169","87.058777","90.624432","93.945290","97.003972","98.839189","99.600491","100.500494","103.000503","104.300515","105.900521","108.423632","109.072875","123.356228","135.475436",
"11","'040","Austria","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7009","September","","68.506985","71.760116","71.967506","73.557568","74.456294","75.984169","78.445190","81.136942","86.366619","85.828277","87.058777","90.974006","94.032689","96.829196","98.926577","99.700486","100.200489","103.300507","104.600509","105.400517","108.531839","109.181083","124.330093","134.717986",
"11","'040","Austria","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7010","October","","68.634323","72.105773","72.658842","74.110636","74.801961","76.214888","78.137557","82.982708","86.981874","86.135899","87.674043","91.498346","94.469640","97.703099","99.188752","99.700486","100.800498","104.000511","105.200518","105.900521","108.748254","109.938533","125.736787","134.826193",
"11","'040","Austria","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7011","November","","68.838056","71.898372","72.589708","74.871095","75.078496","76.676327","78.829726","83.828683","87.443313","86.674241","87.674043","91.847909","95.168767","97.877886","99.363539","99.800491","101.000498","104.200510","105.100513","105.600517","108.531839","110.263155","127.035273","136.341094",
"11","'040","Austria","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7012","December","","69.118193","72.313174","72.658842","74.732828","76.115489","78.368287","79.752615","85.828277","87.981666","86.289705","88.366201","91.847909","96.217458","98.664401","99.625704","100.100495","101.100492","104.300515","105.100513","106.000515","109.072875","110.912398","128.766589","136.449301",
"11","'040","Austria","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7001","January","","73.462139","75.671634","77.313427","78.656707","79.552237","81.865670","82.855969","84.176389","86.899746","87.972584","89.045421","91.273612","93.803973","96.334333","97.870620","98.593580","99.793507","101.793374","103.593259","105.493124","107.592993","108.458063","113.864746","126.624518","132.463735"
"11","'040","Austria","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7002","February","","73.959175","75.970147","77.388050","78.731340","79.850740","82.113242","83.103552","84.423972","87.147318","88.302683","89.210465","91.906205","94.255820","96.605435","98.051355","98.893565","99.893498","102.093348","103.893233","105.493124","107.701127","108.998731","115.270483","127.813988","133.112537"
"11","'040","Austria","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7003","March","","74.177864","76.119404","77.537307","78.955220","80.149254","82.525870","83.351135","84.836599","87.807529","88.467739","90.200786","92.990645","95.249893","97.418762","99.045438","99.993489","100.693439","102.593325","104.493191","106.393077","108.025528","110.188201","117.649424","128.462790","133.761339"
"11","'040","Austria","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7004","April","","74.118229","76.492530","77.835821","78.880587","80.149254","82.360825","83.763762","85.249227","88.055101","88.632794","90.448358","93.442493","95.611373","97.509140","99.135806","100.193483","100.693439","102.793308","104.693184","106.493058","108.025528","110.080068","117.973825","129.327859",
"11","'040","Austria","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7005","May","","74.177864","76.641787","78.059701","78.880587","80.522380","82.443342","83.846290","85.496810","88.632794","88.880366","90.530886","93.532860","95.520995","97.689875","99.406907","100.393465","100.993423","102.893299","104.893166","106.693051","107.376726","110.404469","118.947028","129.544127",
"11","'040","Austria","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7006","June","","74.754433","76.791033","78.134324","79.029843","80.820883","82.690925","83.928817","85.579326","88.880366","88.797838","90.530886","93.532860","95.611373","97.689875","99.497286","100.493456","101.093414","102.993290","105.093149","106.793042","107.917394","110.945137","120.569033","130.192929",
"11","'040","Austria","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7007","July","","74.814080","76.865667","78.059701","78.955220","80.671637","82.608397","83.846290","85.579326","88.797838","88.550255","90.200786","93.352125","95.340260","97.238027","98.955060","100.093481","100.693439","102.693306","104.893166","106.393077","108.133662","111.269538","121.758503","130.301062",
"11","'040","Austria","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7008","August","","74.814080","76.716421","78.208947","79.179100","80.970140","82.608397","84.093862","85.496810","88.632794","88.880366","90.365830","93.532860","95.611373","97.328395","98.955060","99.893498","100.493456","102.593325","104.893166","106.493058","107.917394","111.377671","121.758503","130.733597",
"11","'040","Austria","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7009","September","","75.032780","76.940290","78.208947","79.328357","80.970140","82.773452","83.928817","85.661854","88.880366","88.962883","90.613413","93.894340","96.424700","98.051355","99.587653","100.293463","101.193416","103.593259","105.693117","106.993035","108.349929","111.918340","123.813043","131.274265",
"11","'040","Austria","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7010","October","","75.171948","77.014924","78.358204","79.179100","81.268654","82.855969","83.846290","86.157009","88.797838","88.962883","90.860985","93.984707","96.605435","97.960987","99.497286","100.193483","101.493390","103.693250","105.993102","107.193018","108.566196","112.567142","125.002513","131.706800",
"11","'040","Austria","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7011","November","","75.450284","76.940290","78.283581","79.328357","81.417900","82.608397","83.928817","86.569647","88.550255","89.127949","90.778458","94.075085","96.695813","98.051355","99.678020","100.293463","101.593392","103.893233","106.193084","107.393011","108.674330","113.324077","125.326914","132.031201",
"11","'040","Austria","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7012","December","","75.589452","77.089547","78.507450","79.477603","81.791036","82.938508","84.176389","87.229846","88.385211","89.292993","91.356140","94.255820","96.876547","98.683958","99.678020","100.693439","102.093348","104.293208","106.293075","108.092960","109.323132","113.972879","125.543181","132.571869",
"11","'040","Austria","23014","Food price inflation","6121","Value","7001","January","%",,"2.145665","4.682933","-0.093197","2.238809","1.094885","1.907626","2.857140","7.567057","2.849506","-1.645018","2.728873","3.602718","3.853387","2.714934","0.616742","0.701403","1.791041","1.955040","1.150529","1.232223","-1.114488","4.918033","16.992188","5.461056"
"11","'040","Austria","23014","Food price inflation","6121","Value","7002","February","%",,"1.735036","3.307388","0.282488","2.347421","2.774027","1.489576","1.859095","8.453410","2.214353","-2.253032","4.263345","3.381641","3.271027","2.714934","0.616742","1.102201","2.279483","1.162803","1.053637","1.847616","1.611279","4.261645","16.159696","3.720337"
"11","'040","Austria","23014","Food price inflation","6121","Value","7003","March","%",,"2.843250","2.616269","1.322012","1.863918","3.000850","0.098823","3.060203","7.758631","1.511104","-0.350256","4.445522","2.868071","2.602227","2.445652","1.377289","0.698603","1.585727","1.756105","1.534035","1.871638","1.203611","5.847374","14.513109","3.371322"
"11","'040","Austria","23014","Food price inflation","6121","Value","7004","April","%",,"3.645911","1.832223","1.325753","1.962617","2.475889","0.796033","4.047372","6.925994","0.887313","0.615659","4.295049","1.714277","3.932585","2.072083","1.299331","0.897306","1.086953","2.052796","1.245206","2.576251","0.199601","8.366534","13.235294",
"11","'040","Austria","23014","Food price inflation","6121","Value","7005","May","%",,"4.215265","0.765541","1.614448","2.336452","1.999957","1.394431","3.929253","6.899822","0.088413","0.000000","4.697982","2.396926","4.681648","1.967803","1.078828","0.099309","2.083333","1.943630","0.953292","1.258569","1.816347","9.018831","12.272727",
"11","'040","Austria","23014","Food price inflation","6121","Value","7006","June","%",,"3.930902","-0.096062","2.307695","3.007528","1.906890","0.996018","3.451669","6.768359","0.357136","0.622780","4.388667","2.983637","4.392520","1.700985","1.031823","0.099695","2.290846","2.044780","0.858787","2.883365","0.000000","11.343284","11.081323",
"11","'040","Austria","23014","Food price inflation","6121","Value","7007","July","%",,"2.829652","0.193597","2.318844","2.832869","1.438261","2.014102","3.553788","7.054343","-0.356194","0.804296","4.767029","3.076919","3.824642","1.886787","0.907279","0.500001","2.189059","2.044780","1.145040","2.592193","0.099502","12.226640","10.540301",
"11","'040","Austria","23014","Food price inflation","6121","Value","7008","August","%",,"3.532470","0.971840","2.021160","2.169814","1.281211","3.144017","3.834807","6.439390","-0.622780","1.342885","4.095687","3.664418","3.255813","1.891898","0.770244","0.903613","2.487559","1.262142","1.534035","2.382529","0.598802","13.095238","9.824561",
"11","'040","Austria","23014","Food price inflation","6121","Value","7009","September","%",,"4.748612","0.289004","2.209416","1.221799","2.052043","3.238861","3.431379","6.445494","-0.623322","1.433677","4.497225","3.362150","2.973974","2.166062","0.782306","0.501506","3.093815","1.258466","0.764823","2.970879","0.598205","13.875124","8.355091",
"11","'040","Austria","23014","Food price inflation","6121","Value","7010","October","%",,"5.057892","0.767024","1.998098","0.932828","1.888890","2.522695","6.200797","4.819276","-0.972588","1.785718","4.361956","3.247375","3.422749","1.520579","0.515919","1.103318","3.174599","1.153847","0.665399","2.689064","1.094527","14.370079","7.228916",
"11","'040","Austria","23014","Food price inflation","6121","Value","7011","November","%",,"4.445675","0.961546","3.142852","0.277010","2.128214","2.808428","6.341462","4.311925","-0.879509","1.153517","4.760664","3.615605","2.846647","1.517863","0.439750","1.202406","3.168313","0.863722","0.475739","2.775860","1.595214","15.210991","7.325383",
"11","'040","Austria","23014","Food price inflation","6121","Value","7012","December","%",,"4.622488","0.478015","2.854417","1.850139","2.959711","1.766438","7.618135","2.508950","-1.923083","2.406424","3.940090","4.757374","2.543139","0.974315","0.476575","0.998993","3.165190","0.767012","0.856326","2.898439","1.686508","16.097561","5.966387",
"52","'031","Azerbaijan","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7001","January","","36.065792","36.822695","37.539363","38.857626","41.273312","46.146955","48.783997","58.438258","69.982434","80.223812","79.349525","90.520099","95.684803","94.917120","97.007366","96.523602","111.480172","128.426426","138.282942","138.567304","144.868952","150.914271","177.348391","209.508090","210.117953"
"52","'031","Azerbaijan","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7002","February","","36.499193","37.071361","37.733980","38.920783","41.335721","47.169690","50.553179","59.439023","72.474445","79.167505","81.167500","92.529598","95.895275","95.779446","97.811648","101.985408","112.172695","131.603556","138.864051","140.051652","146.496783","154.191189","181.177807","213.333407","211.650948"
"52","'031","Azerbaijan","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7003","March","","36.524040","37.191573","37.908622","38.941541","41.808233","48.332298","51.536428","60.548572","75.836900","78.245149","83.219192","94.219748","96.576053","97.047765","98.439147","103.467962","112.681695","135.807345","139.533868","141.692031","149.839856","156.808156","184.017600","216.105401","212.606367"
"52","'031","Azerbaijan","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7004","April","","36.530670","37.275110","38.327707","38.990041","42.126810","48.849484","52.150082","60.833635","79.243863","78.017061","83.305527","93.500382","95.561820","97.925325","98.603653","103.903566","112.869416","136.356763","138.899700","142.861304","150.996534","157.356483","187.366004","216.456333",
"52","'031","Azerbaijan","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7005","May","","36.325660","37.043249","38.546756","39.166172","42.198210","48.150878","52.368069","60.314380","82.068257","77.716761","83.076135","92.619130","93.632352","97.006503","96.661656","102.218983","112.068350","134.469731","137.003663","141.302161","148.969087","156.421366","189.275849","213.995960",
"52","'031","Azerbaijan","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7006","June","","35.971630","36.880836","38.088576","38.933533","41.446408","46.378134","52.180501","58.933919","81.626810","76.821065","82.139543","90.922442","91.017946","94.399170","93.730386","99.319724","110.568072","131.288196","134.755524","139.643840","146.610170","154.192322","187.059359","209.363921",
"52","'031","Azerbaijan","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7007","July","","35.750948","36.521954","37.899840","38.500027","40.880199","44.848863","51.864812","59.000392","80.457890","76.121964","81.530342","89.417661","89.658149","92.755097","91.780987","97.532160","108.850810","130.064993","132.639005","139.628276","145.453299","154.745651","187.226868","206.038690",
"52","'031","Azerbaijan","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7008","August","","35.672279","36.296739","37.655563","38.377541","40.766338","44.318847","51.809880","59.793291","80.328522","76.150857","82.361462","90.371857","88.934462","91.959991","91.705644","97.226915","109.570367","130.509160","132.969089","138.496143","144.713591","156.001625","189.635822","203.855416",
"52","'031","Azerbaijan","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7009","September","","35.978786","36.501875","37.853682","38.857536","41.092349","44.944988","52.516025","60.718791","81.202924","76.494821","83.961063","92.182197","89.916353","92.021002","94.200841","97.856295","113.791530","132.470869","133.557696","139.587185","144.968480","160.214636","196.307477","205.134109",
"52","'031","Azerbaijan","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7010","October","","36.220740","36.743231","38.125681","39.292422","43.202425","45.274013","53.383407","62.564468","82.044180","76.646595","85.204996","92.288178","91.289346","93.138890","94.800665","98.128454","116.553002","135.672611","133.365027","139.867388","145.415053","164.926295","200.784790","206.901095",
"52","'031","Azerbaijan","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7011","November","","36.405744","36.882544","38.449760","39.626686","44.345666","46.174899","54.559543","65.357356","81.917636","77.757666","87.423957","94.083929","93.073563","94.459669","95.029941","99.043334","119.642372","136.108961","134.906370","141.227294","146.020794","168.269654","203.298922","206.042284",
"52","'031","Azerbaijan","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7012","December","","36.682147","37.261086","38.719591","40.330427","45.291177","48.043395","56.133597","67.772354","81.076900","78.847189","89.199431","95.540494","94.371234","96.786822","96.135291","103.200478","124.781488","137.525291","137.288192","142.912168","148.740532","172.884686","206.864901","208.194467",
"52","'031","Azerbaijan","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7001","January","","41.388382","42.130894","42.831915","44.116402","46.454130","51.012366","53.727068","62.863179","72.462556","81.127481","82.571635","89.452605","93.785067","94.464669","96.588425","96.758326","109.925613","123.007950","129.719020","131.976566","135.600603","140.018408","157.471469","178.939964","181.960719"
"52","'031","Azerbaijan","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7002","February","","41.813814","42.374351","43.021948","44.177782","46.514259","51.641078","54.770163","63.797632","74.076611","80.447879","83.506088","91.406460","93.870017","94.974371","96.928226","100.666037","110.435315","124.961806","129.973870","132.722339","136.558234","142.302311","159.200326","181.594001","183.121115"
"52","'031","Azerbaijan","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7003","March","","41.838182","42.491961","43.192358","44.197953","46.969090","52.802125","55.465264","64.562184","76.370268","79.938178","84.610441","92.510814","94.209818","95.569022","97.183077","101.600489","110.945016","127.000612","130.228721","133.526108","137.893311","143.520854","160.958392","182.854085","183.538621"
"52","'031","Azerbaijan","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7004","April","","41.844684","42.573657","43.600826","44.245075","47.275327","53.129415","55.871982","64.817035","78.748874","79.768277","84.610441","92.171013","93.785067","95.993773","97.352977","101.345639","111.114917","127.255463","129.973870","134.038748","138.011212","143.969473","162.631797","183.415585",
"52","'031","Azerbaijan","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7005","May","","41.643559","42.346840","43.814071","44.416131","47.343916","52.741674","56.058341","64.647134","80.532829","79.598377","84.525491","91.746261","92.935565","95.653972","96.588425","100.750987","110.945016","127.510313","129.888920","133.461345","137.298839","144.036735","163.830329","182.713020",
"52","'031","Azerbaijan","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7006","June","","41.295854","42.187839","43.367832","44.190172","46.620871","51.806440","55.996078","64.307333","80.617780","79.173626","83.930839","90.981709","91.661311","94.549619","95.399122","99.646634","110.435315","126.151109","129.039418","132.837990","136.845904","143.327860","163.655730","181.068587",
"52","'031","Azerbaijan","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7007","July","","41.078866","41.836137","43.183791","43.768595","46.075075","50.960810","55.837758","64.392283","80.447879","79.853227","83.845889","90.217157","91.066659","93.870017","94.634570","98.882082","110.180464","126.321010","128.274865","132.910127","136.468543","144.641797","164.436680","179.885508",
"52","'031","Azerbaijan","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7008","August","","41.001466","41.615173","42.945395","43.649355","45.965187","50.648537","55.819585","64.901985","80.447879","79.853227","84.440541","90.811809","90.641908","93.530216","94.634570","98.797131","110.690165","126.575861","129.379219","132.485172","136.222624","145.315496","165.901875","179.159819",
"52","'031","Azerbaijan","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7009","September","","41.302887","41.816445","43.138762","44.116315","46.279703","51.070448","56.331884","65.581587","81.212431","80.193028","85.205093","91.831212","91.151610","93.615167","95.738923","99.051982","113.238673","127.510313","129.719020","132.944682","136.369398","147.953901","171.065401","179.714194",
